,date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,sunshine_duration
4924,2020-09-07 05:00:00+00:00,33.706997,42.62607,36.85783,0.0,0.0,0.0,10.8,11.457958,43.72705,10800.0
4925,2020-09-07 08:00:00+00:00,31.007,57.924934,33.860832,0.2,0.2,51.0,13.8,17.057314,7.274921,10800.0
4926,2020-09-07 11:00:00+00:00,28.307001,73.90496,32.935127,0.0,0.0,0.0,17.7,6.763786,25.201094,9059.908
4927,2020-09-07 14:00:00+00:00,26.607,86.704666,32.454205,0.0,0.0,0.0,6.9000006,2.6208394,164.05453,0.0
4928,2020-09-07 17:00:00+00:00,26.007,85.09544,31.261543,0.0,0.0,1.0,24.599998,2.9024127,150.2552,0.0
4929,2020-09-07 20:00:00+00:00,25.207,87.36497,30.254776,0.3,0.3,51.0,42.600002,2.9024127,209.7448,0.0
4930,2020-09-07 23:00:00+00:00,23.957,90.50518,28.439106,0.0,0.0,1.0,29.4,4.2136917,160.0168,0.0
4931,2020-09-08 02:00:00+00:00,30.757,53.25435,33.67624,0.0,0.0,1.0,20.4,6.9527545,111.25058,10232.002
4932,2020-09-08 05:00:00+00:00,32.557,47.93302,35.83952,0.4,0.4,51.0,60.600002,12.181624,34.159744,10800.0
4933,2020-09-08 08:00:00+00:00,32.156998,49.791622,34.294487,0.1,0.1,51.0,9.3,18.043148,28.610369,10800.0
4934,2020-09-08 11:00:00+00:00,28.307001,69.344,32.088238,0.0,0.0,0.0,0.0,8.39657,30.963696,9050.39
4935,2020-09-08 14:00:00+00:00,26.657,81.15321,31.7193,0.0,0.0,1.0,20.1,3.6,126.86999,0.0
4936,2020-09-08 17:00:00+00:00,25.157,76.14285,28.551144,0.0,0.0,1.0,28.200003,5.506941,191.30989,0.0
4937,2020-09-08 20:00:00+00:00,24.257,82.858284,27.904007,0.0,0.0,1.0,22.2,5.5887027,194.93147,0.0
4938,2020-09-08 23:00:00+00:00,24.157,83.61285,27.842812,0.0,0.0,1.0,23.7,5.506941,191.30989,0.0
4939,2020-09-09 02:00:00+00:00,30.857,51.97669,33.42173,0.0,0.0,1.0,30.000002,8.350138,82.56869,10262.501
4940,2020-09-09 05:00:00+00:00,33.007,50.163963,36.919453,0.1,0.1,51.0,7.5000005,12.758432,16.389616,10800.0
4941,2020-09-09 08:00:00+00:00,31.607,55.98034,35.345463,0.2,0.2,51.0,18.6,14.154915,7.3056703,10800.0
4942,2020-09-09 11:00:00+00:00,28.707,70.69437,33.45009,0.1,0.1,51.0,39.3,4.5536795,288.43503,9040.945
4943,2020-09-09 14:00:00+00:00,27.757,77.00745,33.147167,0.0,0.0,1.0,22.2,2.16,180.0,0.0
4944,2020-09-09 17:00:00+00:00,26.107,81.329865,30.53262,0.0,0.0,0.0,9.6,5.95906,205.01686,0.0
4945,2020-09-09 20:00:00+00:00,25.357,85.54583,29.968292,0.0,0.0,1.0,36.300003,5.0911684,224.9999,0.0
4946,2020-09-09 23:00:00+00:00,25.107,86.82826,29.680622,0.0,0.0,2.0,51.0,5.3517847,289.6539,0.0
4947,2020-09-10 02:00:00+00:00,30.957,55.82339,35.160416,0.0,0.0,1.0,33.600002,1.5273507,315.0001,10292.778
4948,2020-09-10 05:00:00+00:00,30.757,58.399574,34.515007,0.5,0.5,51.0,49.800003,11.165805,1.8475709,10800.0
4949,2020-09-10 08:00:00+00:00,31.657,57.374836,36.537834,1.5,1.5,53.0,49.5,3.2599385,276.3401,10800.0
4950,2020-09-10 11:00:00+00:00,26.357,84.11129,31.599571,4.2,4.2,61.0,100.0,3.6,323.13,3941.2603
4951,2020-09-10 14:00:00+00:00,25.657,90.07659,30.809818,0.5,0.5,51.0,24.900002,6.1094027,224.9999,0.0
4952,2020-09-10 17:00:00+00:00,24.957,90.84649,30.098438,0.0,0.0,2.0,57.9,3.8939953,213.6901,0.0
4953,2020-09-10 20:00:00+00:00,24.407,95.308304,29.720226,0.0,0.0,2.0,54.300003,3.7585104,196.69933,0.0
4954,2020-09-10 23:00:00+00:00,23.807001,98.80317,29.185108,0.0,0.0,1.0,41.100002,3.319036,192.5288,0.0
4955,2020-09-11 02:00:00+00:00,30.107,59.877575,34.454994,0.0,0.0,1.0,37.8,1.835647,168.69011,10323.258
4956,2020-09-11 05:00:00+00:00,33.507,44.19125,37.949883,0.9,0.9,51.0,43.5,3.7064266,29.054508,10800.0
4957,2020-09-11 08:00:00+00:00,30.757,63.20599,34.95242,1.2,1.2,51.0,48.0,10.853866,5.7105074,10800.0
4958,2020-09-11 11:00:00+00:00,28.057001,70.79057,32.225594,0.1,0.1,51.0,31.5,6.130579,356.6336,9021.789
4959,2020-09-11 14:00:00+00:00,26.757,82.3997,32.331482,0.4,0.4,51.0,57.6,1.5273507,135.0001,0.0
4960,2020-09-11 17:00:00+00:00,25.157,91.40857,30.181953,1.4,1.4,51.0,36.0,5.937272,194.03627,0.0
4961,2020-09-11 20:00:00+00:00,23.507,94.70091,28.118286,0.0,0.0,1.0,25.5,4.510787,208.61037,0.0
4962,2020-09-11 23:00:00+00:00,23.357,92.98244,27.580103,0.0,0.0,1.0,27.0,5.4119864,176.186,0.0
4963,2020-09-12 02:00:00+00:00,29.857,62.05809,33.696835,0.0,0.0,1.0,33.600002,6.638072,192.5288,10354.204
4964,2020-09-12 05:00:00+00:00,33.857,42.93261,39.139458,0.0,0.0,0.0,15.0,1.0182338,315.0001,10800.0
4965,2020-09-12 08:00:00+00:00,31.607,57.36304,35.064785,0.0,0.0,0.0,18.6,17.208603,344.21918,10800.0
4966,2020-09-12 11:00:00+00:00,28.157,77.53227,32.74748,0.2,0.2,51.0,45.3,9.726665,357.87894,9011.628
4967,2020-09-12 14:00:00+00:00,27.307001,83.46048,33.24741,0.1,0.1,51.0,14.1,2.1897945,260.53775,0.0
4968,2020-09-12 17:00:00+00:00,25.557001,84.79186,29.929783,0.0,0.0,0.0,11.700001,6.924738,188.97255,0.0
4969,2020-09-12 20:00:00+00:00,24.707,81.40186,27.854065,0.0,0.0,0.0,9.9,9.565437,199.79897,0.0
4970,2020-09-12 23:00:00+00:00,23.857,80.54509,26.982763,0.0,0.0,0.0,12.9,6.12,208.07239,0.0
4971,2020-09-13 02:00:00+00:00,30.407,54.83753,33.55585,0.0,0.0,0.0,8.1,5.904439,52.431335,10385.576
4972,2020-09-13 05:00:00+00:00,31.607,52.812862,35.172813,0.6,0.6,51.0,54.899998,10.105681,4.085537,10800.0
4973,2020-09-13 08:00:00+00:00,30.457,61.437828,34.340347,0.2,0.2,51.0,43.200005,9.47012,351.2539,10800.0
4974,2020-09-13 11:00:00+00:00,28.257,74.79483,32.965244,0.0,0.0,2.0,52.800003,6.830519,341.56494,9001.113
4975,2020-09-13 14:00:00+00:00,26.107,93.39853,32.16861,4.0,4.0,61.0,100.0,4.452954,194.03627,0.0
4976,2020-09-13 17:00:00+00:00,24.757,93.89773,30.046757,2.1999998,2.1999998,53.0,33.6,4.3349743,175.23645,0.0
4977,2020-09-13 20:00:00+00:00,24.357,92.472176,29.41861,1.0,1.0,51.0,59.4,3.219938,153.43501,0.0
4978,2020-09-13 23:00:00+00:00,24.007,95.87193,29.335373,0.2,0.2,51.0,42.300003,2.4149535,153.43501,0.0
4979,2020-09-14 02:00:00+00:00,30.107,58.247528,33.67825,0.0,0.0,1.0,26.7,5.506941,101.3099,10417.278
4980,2020-09-14 05:00:00+00:00,30.057001,63.63307,34.72161,0.4,0.4,51.0,48.9,12.661564,14.826528,10800.0
4981,2020-09-14 08:00:00+00:00,28.807001,72.007164,33.284145,0.8,0.8,51.0,28.5,10.805998,330.01843,10800.0
4982,2020-09-14 11:00:00+00:00,26.857,81.17848,31.817394,0.6,0.6,51.0,41.4,5.1165614,320.7106,8990.296
4983,2020-09-14 14:00:00+00:00,25.007,93.34599,30.426842,1.8,1.8,53.0,61.8,4.072935,224.9999,0.0
4984,2020-09-14 17:00:00+00:00,24.557001,94.172295,29.547726,2.5,2.5,53.0,80.700005,5.7599998,180.0,0.0
4985,2020-09-14 20:00:00+00:00,24.407,94.73561,29.784317,0.6,0.6,51.0,65.4,2.9024127,150.2552,0.0
4986,2020-09-14 23:00:00+00:00,24.007,91.893845,28.978512,0.2,0.2,51.0,31.200003,2.0364676,135.0001,0.0
4987,2020-09-15 02:00:00+00:00,29.457,65.2709,33.775005,0.0,0.0,1.0,21.600002,5.0911684,98.13002,10449.267
4988,2020-09-15 05:00:00+00:00,30.757,61.879055,35.603577,0.2,0.2,51.0,70.5,9.6932955,344.93146,10800.0
4989,2020-09-15 08:00:00+00:00,27.657,75.837425,32.103943,3.7,3.7,55.0,62.4,7.2,323.13,10800.0
4990,2020-09-15 11:00:00+00:00,25.607,90.61614,31.230202,3.3999999,3.3999999,55.0,57.9,3.096837,324.46225,8979.2295
4991,2020-09-15 14:00:00+00:00,25.407,91.4239,31.031136,0.4,0.4,51.0,32.7,2.8799999,180.0,0.0
4992,2020-09-15 17:00:00+00:00,24.107,95.01066,29.127483,0.0,0.0,1.0,20.7,4.32,180.0,0.0
4993,2020-09-15 20:00:00+00:00,22.707,96.712296,27.121492,0.0,0.0,1.0,24.300001,4.1046314,195.25517,0.0
4994,2020-09-15 23:00:00+00:00,21.607,94.335556,25.103619,0.0,0.0,0.0,13.200001,4.829907,206.56499,0.0
4995,2020-09-16 02:00:00+00:00,29.307001,52.23231,31.181377,0.0,0.0,1.0,44.4,8.654986,106.9276,10481.465
4996,2020-09-16 05:00:00+00:00,31.907,47.17189,35.923786,0.0,0.0,1.0,36.600002,6.9247384,27.897186,10800.0
4997,2020-09-16 08:00:00+00:00,29.607,57.772533,32.46054,0.0,0.0,1.0,44.4,15.158522,4.085537,10800.0
4998,2020-09-16 11:00:00+00:00,27.157,73.48841,31.315777,0.0,0.0,1.0,25.5,5.2416787,15.945477,8967.963
4999,2020-09-16 14:00:00+00:00,25.607,80.52737,29.262497,0.2,0.2,51.0,43.8,8.707238,187.12492,0.0
5000,2020-09-16 17:00:00+00:00,23.607,87.49002,26.933447,1.1,1.1,51.0,77.1,8.714677,141.7098,0.0
5001,2020-09-16 20:00:00+00:00,22.757,94.38315,27.039001,0.2,0.2,51.0,46.800003,3.671294,168.69011,0.0
5002,2020-09-16 23:00:00+00:00,22.407,97.00054,26.831738,0.0,0.0,1.0,30.900002,3.0758414,159.44388,0.0
5003,2020-09-17 02:00:00+00:00,29.707,51.84584,31.609707,0.0,0.0,1.0,20.100002,9.255571,103.49575,10513.801
5004,2020-09-17 05:00:00+00:00,33.307,39.1866,37.464516,0.0,0.0,2.0,55.800003,4.1046314,15.255177,10800.0
5005,2020-09-17 08:00:00+00:00,30.307001,58.29436,33.16792,0.1,0.1,51.0,18.900002,16.179985,20.854538,10800.0
5006,2020-09-17 11:00:00+00:00,27.657,77.45876,32.520683,0.0,0.0,1.0,35.7,5.771239,356.42374,8956.549
5007,2020-09-17 14:00:00+00:00,24.657,88.652145,28.54488,1.0,1.0,51.0,82.5,9.659814,243.43501,0.0
5008,2020-09-17 17:00:00+00:00,24.057001,94.72215,29.149845,0.5,0.5,51.0,53.1,3.4152596,161.56496,0.0
5009,2020-09-17 20:00:00+00:00,23.107,96.13622,27.710363,0.3,0.3,51.0,41.100002,3.9763298,185.19434,0.0
5010,2020-09-17 23:00:00+00:00,22.557001,97.59672,27.19167,0.0,0.0,1.0,34.2,2.5959969,213.6901,0.0
5011,2020-09-18 02:00:00+00:00,29.657,59.774567,33.085564,0.0,0.0,0.0,8.400001,6.489992,109.440125,10546.222
5012,2020-09-18 05:00:00+00:00,32.607,46.91822,36.580986,0.3,0.3,51.0,25.2,9.085988,33.6901,10800.0
5013,2020-09-18 08:00:00+00:00,32.307,51.07292,35.859703,0.3,0.3,51.0,36.6,12.496719,11.633606,10800.0
5014,2020-09-18 11:00:00+00:00,28.657,71.763435,33.17203,0.0,0.0,0.0,19.2,6.924738,8.97255,8945.037
5015,2020-09-18 14:00:00+00:00,27.007,80.95295,32.031124,0.0,0.0,0.0,0.0,5.0911684,135.0001,0.0
5016,2020-09-18 17:00:00+00:00,25.557001,85.5658,30.233093,0.0,0.0,0.0,15.000001,5.4477882,172.40544,0.0
5017,2020-09-18 20:00:00+00:00,24.107,92.17875,28.882507,0.0,0.0,0.0,9.6,3.9763298,185.19434,0.0
5018,2020-09-18 23:00:00+00:00,23.357,92.69965,27.709,0.0,0.0,0.0,10.200001,4.3349743,221.63345,0.0
5019,2020-09-19 02:00:00+00:00,30.957,54.80352,34.49529,0.0,0.0,0.0,2.3999999,5.00128,120.256355,10578.656
5020,2020-09-19 05:00:00+00:00,34.807,40.720734,38.085274,0.0,0.0,0.0,9.0,14.186923,35.706783,10800.0
5021,2020-09-19 08:00:00+00:00,33.757,39.93168,35.07733,0.0,0.0,0.0,16.5,19.681828,50.194473,10800.0
5022,2020-09-19 11:00:00+00:00,29.107,64.01426,31.909447,0.0,0.0,1.0,24.900002,13.004922,48.366554,8933.48
5023,2020-09-19 14:00:00+00:00,27.507,74.221146,31.981873,0.0,0.0,1.0,26.7,5.0142193,158.96242,0.0
5024,2020-09-19 17:00:00+00:00,26.607,78.96477,31.080864,0.0,0.0,1.0,27.900002,5.6233797,129.80553,0.0
5025,2020-09-19 20:00:00+00:00,26.007,77.213745,29.774715,0.0,0.0,0.0,18.0,6.792466,122.00535,0.0
5026,2020-09-19 23:00:00+00:00,26.057001,80.09764,30.288399,0.1,0.1,51.0,55.2,6.1094027,44.999897,0.0
5027,2020-09-20 02:00:00+00:00,28.907,69.03726,32.548912,0.1,0.1,51.0,82.8,11.304229,52.765083,5885.7363
5028,2020-09-20 05:00:00+00:00,27.707,79.11727,31.613056,1.1,1.1,51.0,84.9,14.003028,46.041542,867.44275
5029,2020-09-20 08:00:00+00:00,30.507,69.13219,35.126907,0.6,0.6,51.0,69.3,10.990322,58.392544,10800.0
5030,2020-09-20 11:00:00+00:00,28.307001,75.25543,33.183395,0.0,0.0,1.0,29.7,6.297428,30.963696,3472.1748
5031,2020-09-20 14:00:00+00:00,25.807001,89.27893,31.471966,0.0,0.0,1.0,31.2,2.5959969,33.6901,0.0
5032,2020-09-20 17:00:00+00:00,24.457,95.310036,29.591614,0.0,0.0,1.0,47.7,5.1919937,213.6901,0.0
5033,2020-09-20 20:00:00+00:00,23.357,96.72809,28.194355,0.0,0.0,0.0,6.9,3.7585104,196.69933,0.0
5034,2020-09-20 23:00:00+00:00,23.407,95.273834,27.96215,0.0,0.0,1.0,29.7,4.8965297,216.02747,0.0
5035,2020-09-21 02:00:00+00:00,29.457,63.89344,34.13169,0.0,0.0,1.0,24.9,1.2979984,303.6901,10643.298
5036,2020-09-21 05:00:00+00:00,30.857,58.960434,35.252434,0.1,0.1,51.0,51.600002,11.304229,9.16228,10800.0
5037,2020-09-21 08:00:00+00:00,30.107,63.450653,34.28031,0.2,0.2,51.0,52.800003,9.885262,349.50858,10800.0
5038,2020-09-21 11:00:00+00:00,27.007,79.49972,32.211567,0.4,0.4,51.0,56.1,2.6208394,285.94547,8910.441
5039,2020-09-21 14:00:00+00:00,25.007,93.34599,30.854794,5.3,5.3,61.0,100.0,1.1384199,161.56496,0.0
5040,2020-09-21 17:00:00+00:00,23.957,97.6216,28.711315,3.9,3.9,61.0,100.0,7.386582,133.02507,0.0
5041,2020-09-21 20:00:00+00:00,23.557001,96.149025,28.328453,2.0,2.0,53.0,54.9,4.6102495,141.34016,0.0
5042,2020-09-21 23:00:00+00:00,23.557001,96.149025,28.505497,0.3,0.3,51.0,50.7,3.396233,122.00535,0.0
5043,2020-09-22 02:00:00+00:00,27.607,74.9163,31.680141,0.3,0.3,51.0,48.300003,8.759178,260.53775,10675.382
5044,2020-09-22 05:00:00+00:00,31.207,61.046852,35.936195,0.0,0.0,1.0,39.9,11.631956,248.19853,10800.0
5045,2020-09-22 08:00:00+00:00,31.607,61.135983,37.20916,0.0,0.0,1.0,38.4,6.297428,239.03632,10800.0
5046,2020-09-22 11:00:00+00:00,26.257,86.9333,31.087814,1.3,1.3,51.0,42.0,8.311245,94.96966,4391.6
5047,2020-09-22 14:00:00+00:00,25.857,85.85458,30.313908,0.0,0.0,1.0,31.800001,8.373386,115.46331,0.0
5048,2020-09-22 17:00:00+00:00,24.307001,93.31221,29.39952,0.0,0.0,1.0,24.900002,3.4152596,161.56496,0.0
5049,2020-09-22 20:00:00+00:00,23.107,96.42874,28.021961,0.0,0.0,1.0,23.400002,2.0364676,135.0001,0.0
5050,2020-09-22 23:00:00+00:00,23.157,96.137665,28.179596,0.0,0.0,0.0,2.4,1.2979984,123.690094,0.0
5051,2020-09-23 02:00:00+00:00,29.707,66.52264,34.650394,0.0,0.0,0.0,3.0,2.968636,75.96373,10707.209
5052,2020-09-23 05:00:00+00:00,33.057,55.650738,39.743126,0.0,0.0,0.0,12.6,5.991594,57.264786,10800.0
5053,2020-09-23 08:00:00+00:00,30.857,65.75695,36.155384,0.2,0.2,51.0,36.0,13.084402,7.907082,10800.0
5054,2020-09-23 11:00:00+00:00,28.707,80.6859,34.521023,0.0,0.0,1.0,22.199999,6.5693827,350.53775,8887.846
5055,2020-09-23 14:00:00+00:00,26.407,93.135185,32.8998,0.0,0.0,0.0,16.2,2.6208394,195.94547,0.0
5056,2020-09-23 17:00:00+00:00,25.157,95.906555,30.878593,0.0,0.0,0.0,7.7999997,4.5820518,224.9999,0.0
5057,2020-09-23 20:00:00+00:00,25.007,93.627014,30.08651,0.0,0.0,0.0,14.4,6.618519,224.9999,0.0
5058,2020-09-23 23:00:00+00:00,24.607,92.76531,29.658962,0.0,0.0,0.0,15.599999,4.510787,241.38963,0.0
5059,2020-09-24 02:00:00+00:00,29.807001,69.62614,35.467663,0.0,0.0,0.0,18.3,1.5273507,224.9999,10738.729
5060,2020-09-24 05:00:00+00:00,31.207,69.88628,38.02986,0.2,0.2,51.0,19.8,9.422101,6.581848,10800.0
5061,2020-09-24 08:00:00+00:00,29.957,71.77703,35.27636,1.1,1.1,51.0,36.899998,10.823973,356.186,10800.0
5062,2020-09-24 11:00:00+00:00,28.407,80.40678,34.503204,0.2,0.2,51.0,30.0,3.0758414,339.44388,8876.845
5063,2020-09-24 14:00:00+00:00,26.457,95.37786,33.28128,1.8000001,1.8000001,53.0,53.7,2.4149535,333.43503,0.0
5064,2020-09-24 17:00:00+00:00,25.257,97.06304,31.28117,0.0,0.0,1.0,31.2,3.8268526,131.18582,0.0
5065,2020-09-24 20:00:00+00:00,24.707,98.515915,30.674206,0.0,0.0,1.0,24.6,2.9024127,187.12492,0.0
5066,2020-09-24 23:00:00+00:00,24.257,96.7497,29.710049,0.0,0.0,1.0,33.9,3.219938,153.43501,0.0
5067,2020-09-25 02:00:00+00:00,30.057001,67.19925,35.27671,0.0,0.0,1.0,27.600002,3.096837,144.46223,10769.871
5068,2020-09-25 05:00:00+00:00,32.906998,50.446846,37.017925,0.0,0.0,2.0,51.9,12.599999,90.0,10800.0
5069,2020-09-25 08:00:00+00:00,30.757,64.169,35.17996,0.2,0.2,51.0,15.900001,12.413476,343.1415,10800.0
5070,2020-09-25 11:00:00+00:00,28.007,76.5819,32.84422,0.0,0.0,1.0,29.400002,6.5693827,9.462261,8866.111
5071,2020-09-25 14:00:00+00:00,26.807001,85.94709,32.715378,0.0,0.0,1.0,20.7,2.4149535,206.56499,0.0
5072,2020-09-25 17:00:00+00:00,25.807001,82.28615,30.263836,0.0,0.0,1.0,30.300001,5.3517847,199.65392,0.0
5073,2020-09-25 20:00:00+00:00,24.257,86.22187,28.242588,0.0,0.0,1.0,29.7,5.6920996,198.43504,0.0
5074,2020-09-25 23:00:00+00:00,23.307001,90.184746,27.049873,0.0,0.0,0.0,2.4,6.6087217,209.35765,0.0
5075,2020-09-26 02:00:00+00:00,30.007,63.62241,34.84066,0.0,0.0,0.0,8.7,1.9386592,158.19853,10800.0
5076,2020-09-26 05:00:00+00:00,31.907,55.542095,37.36783,0.2,0.2,51.0,44.1,6.4096174,38.157276,10800.0
5077,2020-09-26 08:00:00+00:00,30.907,59.332684,35.461117,0.0,0.0,1.0,37.5,9.3876505,4.398633,10800.0
5078,2020-09-26 11:00:00+00:00,27.557001,83.23902,33.606857,0.3,0.3,51.0,62.4,2.3051248,231.34016,8855.698
5079,2020-09-26 14:00:00+00:00,26.007,87.1726,31.590984,0.4,0.4,51.0,72.3,2.3051248,218.65984,0.0
5080,2020-09-26 17:00:00+00:00,25.107,92.23482,30.229015,0.3,0.3,51.0,48.600002,5.692099,145.30478,0.0
5081,2020-09-26 20:00:00+00:00,24.257,96.7497,29.681564,0.0,0.0,2.0,58.500004,3.4152596,71.564964,0.0
5082,2020-09-26 23:00:00+00:00,23.907,97.03366,29.341679,0.0,0.0,1.0,39.300003,2.0991426,120.96369,0.0
5083,2020-09-27 02:00:00+00:00,29.407,69.34146,34.63749,0.0,0.0,1.0,39.6,2.6208394,285.94547,10800.0
5084,2020-09-27 05:00:00+00:00,31.157,64.44704,36.849876,0.1,0.1,51.0,68.7,6.924738,351.02744,10800.0
5085,2020-09-27 08:00:00+00:00,29.057001,71.18683,33.448948,2.4,2.4,53.0,62.4,9.227524,339.44388,10800.0
5086,2020-09-27 11:00:00+00:00,25.207,89.7737,29.883015,10.5,10.5,63.0,25.5,7.289445,212.90524,8845.66
5087,2020-09-27 14:00:00+00:00,24.807001,91.94029,29.647957,1.1,1.1,51.0,53.1,6.162207,96.70974,0.0
5088,2020-09-27 17:00:00+00:00,24.057001,97.91767,29.673763,0.6,0.6,51.0,30.300001,2.0991426,210.96368,0.0
5089,2020-09-27 20:00:00+00:00,23.357,95.272095,27.998844,0.0,0.0,1.0,25.2,4.1046314,142.12495,0.0
5090,2020-09-27 23:00:00+00:00,22.957,98.19814,27.72807,0.0,0.0,1.0,24.9,3.6179552,185.7105,0.0
5091,2020-09-28 02:00:00+00:00,29.957,62.269764,33.353855,0.0,0.0,1.0,24.900002,10.24578,108.43504,10800.0
5092,2020-09-28 05:00:00+00:00,33.557,47.459393,38.13972,0.0,0.0,0.0,2.7,10.931203,107.241554,10800.0
5093,2020-09-28 08:00:00+00:00,29.507,69.780235,35.662395,1.7,1.7,53.0,73.2,4.6800003,67.3801,10800.0
5094,2020-09-28 11:00:00+00:00,26.557001,92.040596,33.016483,1.2,1.2,51.0,32.100002,2.6208394,195.94547,8836.046
5095,2020-09-28 14:00:00+00:00,25.907,90.36478,31.805458,0.4,0.4,51.0,63.6,2.2768397,198.43504,0.0
5096,2020-09-28 17:00:00+00:00,25.007,92.229225,29.383686,0.5,0.5,51.0,42.3,10.383987,236.3099,0.0
5097,2020-09-28 20:00:00+00:00,23.707,93.00024,27.837204,0.0,0.0,1.0,48.0,7.4128532,240.94548,0.0
5098,2020-09-28 23:00:00+00:00,23.107,93.253716,27.204306,0.0,0.0,0.0,13.8,5.506941,191.30989,0.0
5099,2020-09-29 02:00:00+00:00,29.557001,58.65833,33.459972,0.0,0.0,0.0,3.9,1.8,90.0,10800.0
5100,2020-09-29 05:00:00+00:00,32.557,47.05069,36.895744,0.0,0.0,0.0,12.0,8.12197,77.19574,10800.0
5101,2020-09-29 08:00:00+00:00,30.757,59.29818,35.261536,0.1,0.1,51.0,15.6,9.107359,18.435053,10800.0
5102,2020-09-29 11:00:00+00:00,28.407,71.06965,33.20295,0.0,0.0,0.0,2.4,3.396233,327.99466,8826.912
5103,2020-09-29 14:00:00+00:00,26.607,78.24892,30.71819,0.0,0.0,2.0,53.4,7.5170207,196.69933,0.0
5104,2020-09-29 17:00:00+00:00,24.907,82.68137,28.567028,0.2,0.2,51.0,13.5,7.729527,207.75845,0.0
5105,2020-09-29 20:00:00+00:00,24.157,83.1013,27.295792,0.0,0.0,1.0,35.1,8.891343,211.75943,0.0
5106,2020-09-29 23:00:00+00:00,23.507,86.94638,27.312122,0.0,0.0,1.0,36.6,4.6938252,184.39862,0.0
5107,2020-09-30 02:00:00+00:00,29.957,59.113533,33.385822,0.0,0.0,0.0,12.6,6.849467,86.98728,10800.0
5108,2020-09-30 05:00:00+00:00,32.757,48.581356,36.64133,0.2,0.2,51.0,19.8,11.525623,75.52967,10800.0
5109,2020-09-30 08:00:00+00:00,31.657,54.974762,35.41106,0.4,0.4,51.0,47.700005,13.684735,35.362556,10800.0
5110,2020-09-30 11:00:00+00:00,28.107,75.451004,33.059917,0.0,0.0,0.0,0.0,5.154415,24.775122,8818.24
5111,2020-09-30 14:00:00+00:00,26.607,80.90185,31.520565,0.0,0.0,0.0,3.6000001,4.2136917,160.0168,0.0
5112,2020-09-30 17:00:00+00:00,25.407,83.75278,29.784286,0.0,0.0,1.0,30.300003,5.506941,191.30989,0.0
5113,2020-09-30 20:00:00+00:00,24.557001,87.30733,28.798225,0.2,0.2,51.0,38.100002,5.8603754,222.5104,0.0
5114,2020-09-30 23:00:00+00:00,24.257,88.08212,28.394505,0.0,0.0,1.0,27.6,5.991594,237.26477,0.0
5115,2020-10-01 02:00:00+00:00,30.407,59.217537,34.07777,0.0,0.0,1.0,26.700003,6.849467,86.98728,10800.0
5116,2020-10-01 05:00:00+00:00,32.857,51.36976,37.16302,0.0,0.0,1.0,32.7,12.682018,34.592358,10800.0
5117,2020-10-01 08:00:00+00:00,30.357,69.7287,35.762783,2.0,2.0,53.0,33.300003,12.313893,15.255177,10800.0
5118,2020-10-01 11:00:00+00:00,27.157,87.274765,32.575447,3.4,3.4,55.0,13.8,8.404285,226.73567,8809.595
5119,2020-10-01 14:00:00+00:00,26.257,87.983955,31.582626,0.0,0.0,1.0,37.800003,5.771239,176.42374,0.0
5120,2020-10-01 17:00:00+00:00,25.157,92.793915,30.38142,0.0,0.0,0.0,6.0,5.6233797,230.19447,0.0
5121,2020-10-01 20:00:00+00:00,24.407,95.308304,29.88976,0.0,0.0,0.0,7.5,2.5959969,236.3099,0.0
5122,2020-10-01 23:00:00+00:00,23.857,94.71443,28.958569,0.0,0.0,0.0,13.200001,2.5455842,171.86998,0.0
5123,2020-10-02 02:00:00+00:00,30.457,61.812893,35.046143,0.0,0.0,0.0,6.0,3.4152596,108.43504,10800.0
5124,2020-10-02 05:00:00+00:00,30.957,64.79462,36.762726,0.4,0.4,51.0,62.7,11.183201,33.178535,10800.0
5125,2020-10-02 08:00:00+00:00,30.057001,68.015076,35.09989,0.6,0.6,51.0,66.600006,7.5942073,354.55975,10800.0
5126,2020-10-02 11:00:00+00:00,24.757,93.89773,29.33736,14.599999,14.599999,63.0,57.000004,9.19939,210.57915,5918.0244
5127,2020-10-02 14:00:00+00:00,25.207,91.41164,30.445816,0.3,0.3,51.0,42.300003,4.6800003,247.3801,0.0
5128,2020-10-02 17:00:00+00:00,24.657,96.46929,30.275677,0.0,0.0,2.0,57.3,3.563818,224.9999,0.0
5129,2020-10-02 20:00:00+00:00,24.807001,91.6633,29.66998,0.0,0.0,2.0,53.100002,5.8048253,172.87508,0.0
5130,2020-10-02 23:00:00+00:00,24.157,85.686775,28.014507,0.0,0.0,1.0,41.100002,5.815978,201.80147,0.0
5131,2020-10-03 02:00:00+00:00,24.307001,95.01794,29.10941,21.6,21.6,63.0,90.00001,6.638072,77.4712,0.0
5132,2020-10-03 05:00:00+00:00,25.357,87.908,30.311867,14.2,14.2,63.0,83.4,4.5536795,251.56496,0.0
5133,2020-10-03 08:00:00+00:00,26.907,79.245995,30.874458,0.2,0.2,51.0,38.4,10.495713,247.8336,2896.0654
5134,2020-10-03 11:00:00+00:00,25.907,86.11893,30.66428,0.0,0.0,1.0,22.800001,6.725354,254.47583,8792.277
5135,2020-10-03 14:00:00+00:00,26.007,86.12854,31.4733,0.1,0.1,51.0,51.600006,2.2768397,288.43503,0.0
